DSI,EIC,FLPDYR,MARS,XTOT,e00200,e00200p,e00200s,RECID
0,2,2018,1,3,9840,9840,0,659
0,3,2018,1,4,9840,9840,0,660
0,0,2018,2,2,9840,6888,2952,661
0,1,2018,2,3,9840,6888,2952,662
0,2,2018,2,4,9840,6888,2952,663
0,3,2018,2,5,9840,6888,2952,664
0,0,2018,1,1,9960,9960,0,665
0,1,2018,1,2,9960,9960,0,666
0,2,2018,1,3,9960,9960,0,667
0,3,2018,1,4,9960,9960,0,668
0,0,2018,2,2,9960,6972,2988,669
0,1,2018,2,3,9960,6972,2988,670
0,2,2018,2,4,9960,6972,2988,671
0,3,2018,2,5,9960,6972,2988,672
0,0,2018,1,1,10080,10080,0,673
0,1,2018,1,2,10080,10080,0,674
0,2,2018,1,3,10080,10080,0,675
0,3,2018,1,4,10080,10080,0,676
0,0,2018,2,2,10080,7056,3024,677
0,1,2018,2,3,10080,7056,3024,678
0,2,2018,2,4,10080,7056,3024,679
0,3,2018,2,5,10080,7056,3024,680
0,0,2018,1,1,10200,10200,0,681
0,1,2018,1,2,10200,10200,0,682
0,2,2018,1,3,10200,10200,0,683
0,3,2018,1,4,10200,10200,0,684
0,0,2018,2,2,10200,7140,3060,685
0,1,2018,2,3,10200,7140,3060,686
0,2,2018,2,4,10200,7140,3060,687
0,3,2018,2,5,10200,7140,3060,688
0,0,2018,1,1,10320,10320,0,689
0,1,2018,1,2,10320,10320,0,690
0,2,2018,1,3,10320,10320,0,691
0,3,2018,1,4,10320,10320,0,692
0,0,2018,2,2,10320,7224,3096,693
0,1,2018,2,3,10320,7224,3096,694
0,2,2018,2,4,10320,7224,3096,695
0,3,2018,2,5,10320,7224,3096,696
0,0,2018,1,1,10440,10440,0,697
0,1,2018,1,2,10440,10440,0,698
0,2,2018,1,3,10440,10440,0,699
0,3,2018,1,4,10440,10440,0,700
0,0,2018,2,2,10440,7308,3132,701
0,1,2018,2,3,10440,7308,3132,702
0,2,2018,2,4,10440,7308,3132,703
0,3,2018,2,5,10440,7308,3132,704
0,0,2018,1,1,10560,10560,0,705
0,1,2018,1,2,10560,10560,0,706
0,2,2018,1,3,10560,10560,0,707
0,3,2018,1,4,10560,10560,0,708
0,0,2018,2,2,10560,7392,3168,709
0,1,2018,2,3,10560,7392,3168,710
0,2,2018,2,4,10560,7392,3168,711
0,3,2018,2,5,10560,7392,3168,712
0,0,2018,1,1,10680,10680,0,713
0,1,2018,1,2,10680,10680,0,714
0,2,2018,1,3,10680,10680,0,715
0,3,2018,1,4,10680,10680,0,716
0,0,2018,2,2,10680,7476,3204,717
0,1,2018,2,3,10680,7476,3204,718
0,2,2018,2,4,10680,7476,3204,719
0,3,2018,2,5,10680,7476,3204,720
0,0,2018,1,1,10800,10800,0,721
0,1,2018,1,2,10800,10800,0,722
0,2,2018,1,3,10800,10800,0,723
0,3,2018,1,4,10800,10800,0,724
0,0,2018,2,2,10800,7560,3240,725
0,1,2018,2,3,10800,7560,3240,726
0,2,2018,2,4,10800,7560,3240,727
0,3,2018,2,5,10800,7560,3240,728
0,0,2018,1,1,10920,10920,0,729
0,1,2018,1,2,10920,10920,0,730
0,2,2018,1,3,10920,10920,0,731
0,3,2018,1,4,10920,10920,0,732
0,0,2018,2,2,10920,7644,3276,733
0,1,2018,2,3,10920,7644,3276,734
0,2,2018,2,4,10920,7644,3276,735
0,3,2018,2,5,10920,7644,3276,736
0,0,2018,1,1,11040,11040,0,737
0,1,2018,1,2,11040,11040,0,738
0,2,2018,1,3,11040,11040,0,739
0,3,2018,1,4,11040,11040,0,740
0,0,2018,2,2,11040,7728,3312,741
0,1,2018,2,3,11040,7728,3312,742
0,2,2018,2,4,11040,7728,3312,743
0,3,2018,2,5,11040,7728,3312,744
0,0,2018,1,1,11160,11160,0,745
0,1,2018,1,2,11160,11160,0,746
0,2,2018,1,3,11160,11160,0,747
0,3,2018,1,4,11160,11160,0,748
0,0,2018,2,2,11160,7812,3348,749
0,1,2018,2,3,11160,7812,3348,750
0,2,2018,2,4,11160,7812,3348,751
0,3,2018,2,5,11160,7812,3348,752
0,0,2018,1,1,11280,11280,0,753
0,1,2018,1,2,11280,11280,0,754
0,2,2018,1,3,11280,11280,0,755
0,3,2018,1,4,11280,11280,0,756
0,0,2018,2,2,11280,7896,3384,757
0,1,2018,2,3,11280,7896,3384,758
0,2,2018,2,4,11280,7896,3384,759
0,3,2018,2,5,11280,7896,3384,760
0,0,2018,1,1,11400,11400,0,761
0,1,2018,1,2,11400,11400,0,762
0,2,2018,1,3,11400,11400,0,763
0,3,2018,1,4,11400,11400,0,764
0,0,2018,2,2,11400,7980,3420,765
0,1,2018,2,3,11400,7980,3420,766
0,2,2018,2,4,11400,7980,3420,767
0,3,2018,2,5,11400,7980,3420,768
0,0,2018,1,1,11520,11520,0,769
0,1,2018,1,2,11520,11520,0,770
0,2,2018,1,3,11520,11520,0,771
0,3,2018,1,4,11520,11520,0,772
0,0,2018,2,2,11520,8064,3456,773
0,1,2018,2,3,11520,8064,3456,774
0,2,2018,2,4,11520,8064,3456,775
0,3,2018,2,5,11520,8064,3456,776
0,0,2018,1,1,11640,11640,0,777
0,1,2018,1,2,11640,11640,0,778
0,2,2018,1,3,11640,11640,0,779
0,3,2018,1,4,11640,11640,0,780
0,0,2018,2,2,11640,8148,3492,781
0,1,2018,2,3,11640,8148,3492,782
0,2,2018,2,4,11640,8148,3492,783
0,3,2018,2,5,11640,8148,3492,784
0,0,2018,1,1,11760,11760,0,785
0,1,2018,1,2,11760,11760,0,786
0,2,2018,1,3,11760,11760,0,787
0,3,2018,1,4,11760,11760,0,788
0,0,2018,2,2,11760,8232,3528,789
0,1,2018,2,3,11760,8232,3528,790
0,2,2018,2,4,11760,8232,3528,791
0,3,2018,2,5,11760,8232,3528,792
0,0,2018,1,1,11880,11880,0,793
0,1,2018,1,2,11880,11880,0,794
0,2,2018,1,3,11880,11880,0,795
0,3,2018,1,4,11880,11880,0,796
0,0,2018,2,2,11880,8316,3564,797
0,1,2018,2,3,11880,8316,3564,798
0,2,2018,2,4,11880,8316,3564,799
0,3,2018,2,5,11880,8316,3564,800
0,0,2018,1,1,12e3,12e3,0,801
0,1,2018,1,2,12e3,12e3,0,802
0,2,2018,1,3,12e3,12e3,0,803
0,3,2018,1,4,12e3,12e3,0,804
0,0,2018,2,2,12e3,8400,3600,805
0,1,2018,2,3,12e3,8400,3600,806
0,2,2018,2,4,12e3,8400,3600,807
0,3,2018,2,5,12e3,8400,3600,808
0,0,2018,1,1,12120,12120,0,809
0,1,2018,1,2,12120,12120,0,810
0,2,2018,1,3,12120,12120,0,811
0,3,2018,1,4,12120,12120,0,812
0,0,2018,2,2,12120,8484,3636,813
0,1,2018,2,3,12120,8484,3636,814
0,2,2018,2,4,12120,8484,3636,815
0,3,2018,2,5,12120,8484,3636,816
0,0,2018,1,1,12240,12240,0,817
0,1,2018,1,2,12240,12240,0,818
0,2,2018,1,3,12240,12240,0,819
0,3,2018,1,4,12240,12240,0,820
0,0,2018,2,2,12240,8568,3672,821
0,1,2018,2,3,12240,8568,3672,822
0,2,2018,2,4,12240,8568,3672,823
0,3,2018,2,5,12240,8568,3672,824
0,0,2018,1,1,12360,12360,0,825
0,1,2018,1,2,12360,12360,0,826
0,2,2018,1,3,12360,12360,0,827
0,3,2018,1,4,12360,12360,0,828
0,0,2018,2,2,12360,8652,3708,829
0,1,2018,2,3,12360,8652,3708,830
0,2,2018,2,4,12360,8652,3708,831
0,3,2018,2,5,12360,8652,3708,832
0,0,2018,1,1,12480,12480,0,833
0,1,2018,1,2,12480,12480,0,834
0,2,2018,1,3,12480,12480,0,835
0,3,2018,1,4,12480,12480,0,836
0,0,2018,2,2,12480,8736,3744,837
0,1,2018,2,3,12480,8736,3744,838
0,2,2018,2,4,12480,8736,3744,839
0,3,2018,2,5,12480,8736,3744,840
0,0,2018,1,1,12600,12600,0,841
0,1,2018,1,2,12600,12600,0,842
0,2,2018,1,3,12600,12600,0,843
0,3,2018,1,4,12600,12600,0,844
0,0,2018,2,2,12600,8820,3780,845
0,1,2018,2,3,12600,8820,3780,846
0,2,2018,2,4,12600,8820,3780,847
0,3,2018,2,5,12600,8820,3780,848
0,0,2018,1,1,12720,12720,0,849
0,1,2018,1,2,12720,12720,0,850
0,2,2018,1,3,12720,12720,0,851
0,3,2018,1,4,12720,12720,0,852
0,0,2018,2,2,12720,8904,3816,853
0,1,2018,2,3,12720,8904,3816,854
0,2,2018,2,4,12720,8904,3816,855
0,3,2018,2,5,12720,8904,3816,856
0,0,2018,1,1,12840,12840,0,857
0,1,2018,1,2,12840,12840,0,858
0,2,2018,1,3,12840,12840,0,859
0,3,2018,1,4,12840,12840,0,860
0,0,2018,2,2,12840,8988,3852,861
0,1,2018,2,3,12840,8988,3852,862
0,2,2018,2,4,12840,8988,3852,863
0,3,2018,2,5,12840,8988,3852,864
0,0,2018,1,1,12960,12960,0,865
0,1,2018,1,2,12960,12960,0,866
0,2,2018,1,3,12960,12960,0,867
0,3,2018,1,4,12960,12960,0,868
0,0,2018,2,2,12960,9072,3888,869
0,1,2018,2,3,12960,9072,3888,870
0,2,2018,2,4,12960,9072,3888,871
0,3,2018,2,5,12960,9072,3888,872
0,0,2018,1,1,13080,13080,0,873
0,1,2018,1,2,13080,13080,0,874
0,2,2018,1,3,13080,13080,0,875
0,3,2018,1,4,13080,13080,0,876
0,0,2018,2,2,13080,9156,3924,877
0,1,2018,2,3,13080,9156,3924,878
0,2,2018,2,4,13080,9156,3924,879
0,3,2018,2,5,13080,9156,3924,880
0,0,2018,1,1,13200,13200,0,881
0,1,2018,1,2,13200,13200,0,882
0,2,2018,1,3,13200,13200,0,883
0,3,2018,1,4,13200,13200,0,884
0,0,2018,2,2,13200,9240,3960,885
0,1,2018,2,3,13200,9240,3960,886
0,2,2018,2,4,13200,9240,3960,887
0,3,2018,2,5,13200,9240,3960,888
0,0,2018,1,1,13320,13320,0,889
0,1,2018,1,2,13320,13320,0,890
0,2,2018,1,3,13320,13320,0,891
0,3,2018,1,4,13320,13320,0,892
0,0,2018,2,2,13320,9324,3996,893
0,1,2018,2,3,13320,9324,3996,894
0,2,2018,2,4,13320,9324,3996,895
0,3,2018,2,5,13320,9324,3996,896
0,0,2018,1,1,13440,13440,0,897
0,1,2018,1,2,13440,13440,0,898
0,2,2018,1,3,13440,13440,0,899
0,3,2018,1,4,13440,13440,0,900
0,0,2018,2,2,13440,9408,4032,901
0,1,2018,2,3,13440,9408,4032,902
0,2,2018,2,4,13440,9408,4032,903
0,3,2018,2,5,13440,9408,4032,904
0,0,2018,1,1,13560,13560,0,905
0,1,2018,1,2,13560,13560,0,906
0,2,2018,1,3,13560,13560,0,907
0,3,2018,1,4,13560,13560,0,908
0,0,2018,2,2,13560,9492,4068,909
0,1,2018,2,3,13560,9492,4068,910
0,2,2018,2,4,13560,9492,4068,911
0,3,2018,2,5,13560,9492,4068,912
0,0,2018,1,1,13680,13680,0,913
0,1,2018,1,2,13680,13680,0,914
0,2,2018,1,3,13680,13680,0,915
0,3,2018,1,4,13680,13680,0,916
0,0,2018,2,2,13680,9576,4104,917
0,1,2018,2,3,13680,9576,4104,918
0,2,2018,2,4,13680,9576,4104,919
0,3,2018,2,5,13680,9576,4104,920
0,0,2018,1,1,13800,13800,0,921
0,1,2018,1,2,13800,13800,0,922
0,2,2018,1,3,13800,13800,0,923
0,3,2018,1,4,13800,13800,0,924
0,0,2018,2,2,13800,9660,4140,925
0,1,2018,2,3,13800,9660,4140,926
0,2,2018,2,4,13800,9660,4140,927
0,3,2018,2,5,13800,9660,4140,928
0,0,2018,1,1,13920,13920,0,929
0,1,2018,1,2,13920,13920,0,930
0,2,2018,1,3,13920,13920,0,931
0,3,2018,1,4,13920,13920,0,932
0,0,2018,2,2,13920,9744,4176,933
0,1,2018,2,3,13920,9744,4176,934
0,2,2018,2,4,13920,9744,4176,935
0,3,2018,2,5,13920,9744,4176,936
0,0,2018,1,1,14040,14040,0,937
0,1,2018,1,2,14040,14040,0,938
0,2,2018,1,3,14040,14040,0,939
0,3,2018,1,4,14040,14040,0,940
0,0,2018,2,2,14040,9828,4212,941
0,1,2018,2,3,14040,9828,4212,942
0,2,2018,2,4,14040,9828,4212,943
0,3,2018,2,5,14040,9828,4212,944
0,0,2018,1,1,14160,14160,0,945
0,1,2018,1,2,14160,14160,0,946
0,2,2018,1,3,14160,14160,0,947
0,3,2018,1,4,14160,14160,0,948
0,0,2018,2,2,14160,9912,4248,949
0,1,2018,2,3,14160,9912,4248,950
0,2,2018,2,4,14160,9912,4248,951
0,3,2018,2,5,14160,9912,4248,952
0,0,2018,1,1,14280,14280,0,953
0,1,2018,1,2,14280,14280,0,954
0,2,2018,1,3,14280,14280,0,955
0,3,2018,1,4,14280,14280,0,956
0,0,2018,2,2,14280,9996,4284,957
0,1,2018,2,3,14280,9996,4284,958
0,2,2018,2,4,14280,9996,4284,959
0,3,2018,2,5,14280,9996,4284,960
0,0,2018,1,1,14400,14400,0,961
0,1,2018,1,2,14400,14400,0,962
0,2,2018,1,3,14400,14400,0,963
0,3,2018,1,4,14400,14400,0,964
0,0,2018,2,2,14400,10080,4320,965
0,1,2018,2,3,14400,10080,4320,966
0,2,2018,2,4,14400,10080,4320,967
0,3,2018,2,5,14400,10080,4320,968
0,0,2018,1,1,14520,14520,0,969
0,1,2018,1,2,14520,14520,0,970
0,2,2018,1,3,14520,14520,0,971
0,3,2018,1,4,14520,14520,0,972
0,0,2018,2,2,14520,10164,4356,973
0,1,2018,2,3,14520,10164,4356,974
0,2,2018,2,4,14520,10164,4356,975
0,3,2018,2,5,14520,10164,4356,976
0,0,2018,1,1,14640,14640,0,977
0,1,2018,1,2,14640,14640,0,978
0,2,2018,1,3,14640,14640,0,979
0,3,2018,1,4,14640,14640,0,980
0,0,2018,2,2,14640,10248,4392,981
0,1,2018,2,3,14640,10248,4392,982
0,2,2018,2,4,14640,10248,4392,983
0,3,2018,2,5,14640,10248,4392,984
0,0,2018,1,1,14760,14760,0,985
0,1,2018,1,2,14760,14760,0,986
0,2,2018,1,3,14760,14760,0,987
0,3,2018,1,4,14760,14760,0,988
0,0,2018,2,2,14760,10332,4428,989
0,1,2018,2,3,14760,10332,4428,990
0,2,2018,2,4,14760,10332,4428,991
0,3,2018,2,5,14760,10332,4428,992
0,0,2018,1,1,14880,14880,0,993
0,1,2018,1,2,14880,14880,0,994
0,2,2018,1,3,14880,14880,0,995
0,3,2018,1,4,14880,14880,0,996
0,0,2018,2,2,14880,10416,4464,997
0,1,2018,2,3,14880,10416,4464,998
0,2,2018,2,4,14880,10416,4464,999
0,3,2018,2,5,14880,10416,4464,1000
0,0,2018,1,1,15e3,15e3,0,1001
0,1,2018,1,2,15e3,15e3,0,1002
0,2,2018,1,3,15e3,15e3,0,1003
0,3,2018,1,4,15e3,15e3,0,1004
0,0,2018,2,2,15e3,10500,4500,1005
0,1,2018,2,3,15e3,10500,4500,1006
0,2,2018,2,4,15e3,10500,4500,1007
0,3,2018,2,5,15e3,10500,4500,1008
0,0,2018,1,1,15120,15120,0,1009
0,1,2018,1,2,15120,15120,0,1010
0,2,2018,1,3,15120,15120,0,1011
0,3,2018,1,4,15120,15120,0,1012
0,0,2018,2,2,15120,10584,4536,1013
0,1,2018,2,3,15120,10584,4536,1014
0,2,2018,2,4,15120,10584,4536,1015
0,3,2018,2,5,15120,10584,4536,1016
0,0,2018,1,1,15240,15240,0,1017
0,1,2018,1,2,15240,15240,0,1018
0,2,2018,1,3,15240,15240,0,1019
0,3,2018,1,4,15240,15240,0,1020
0,0,2018,2,2,15240,10668,4572,1021
0,1,2018,2,3,15240,10668,4572,1022
0,2,2018,2,4,15240,10668,4572,1023
0,3,2018,2,5,15240,10668,4572,1024
0,0,2018,1,1,15360,15360,0,1025
0,1,2018,1,2,15360,15360,0,1026
0,2,2018,1,3,15360,15360,0,1027
0,3,2018,1,4,15360,15360,0,1028
0,0,2018,2,2,15360,10752,4608,1029
0,1,2018,2,3,15360,10752,4608,1030
0,2,2018,2,4,15360,10752,4608,1031
0,3,2018,2,5,15360,10752,4608,1032
0,0,2018,1,1,15480,15480,0,1033
0,1,2018,1,2,15480,15480,0,1034
0,2,2018,1,3,15480,15480,0,1035
0,3,2018,1,4,15480,15480,0,1036
0,0,2018,2,2,15480,10836,4644,1037
0,1,2018,2,3,15480,10836,4644,1038
0,2,2018,2,4,15480,10836,4644,1039
0,3,2018,2,5,15480,10836,4644,1040
0,0,2018,1,1,15600,15600,0,1041
0,1,2018,1,2,15600,15600,0,1042
0,2,2018,1,3,15600,15600,0,1043
0,3,2018,1,4,15600,15600,0,1044
0,0,2018,2,2,15600,10920,4680,1045
0,1,2018,2,3,15600,10920,4680,1046
0,2,2018,2,4,15600,10920,4680,1047
0,3,2018,2,5,15600,10920,4680,1048
0,0,2018,1,1,15720,15720,0,1049
0,1,2018,1,2,15720,15720,0,1050
0,2,2018,1,3,15720,15720,0,1051
0,3,2018,1,4,15720,15720,0,1052
0,0,2018,2,2,15720,11004,4716,1053
0,1,2018,2,3,15720,11004,4716,1054
0,2,2018,2,4,15720,11004,4716,1055
0,3,2018,2,5,15720,11004,4716,1056
0,0,2018,1,1,15840,15840,0,1057
0,1,2018,1,2,15840,15840,0,1058
0,2,2018,1,3,15840,15840,0,1059
0,3,2018,1,4,15840,15840,0,1060
0,0,2018,2,2,15840,11088,4752,1061
0,1,2018,2,3,15840,11088,4752,1062
0,2,2018,2,4,15840,11088,4752,1063
0,3,2018,2,5,15840,11088,4752,1064
0,0,2018,1,1,15960,15960,0,1065
0,1,2018,1,2,15960,15960,0,1066
0,2,2018,1,3,15960,15960,0,1067
0,3,2018,1,4,15960,15960,0,1068
0,0,2018,2,2,15960,11172,4788,1069
0,1,2018,2,3,15960,11172,4788,1070
0,2,2018,2,4,15960,11172,4788,1071
0,3,2018,2,5,15960,11172,4788,1072
0,0,2018,1,1,16080,16080,0,1073
0,1,2018,1,2,16080,16080,0,1074
0,2,2018,1,3,16080,16080,0,1075
0,3,2018,1,4,16080,16080,0,1076
0,0,2018,2,2,16080,11256,4824,1077
0,1,2018,2,3,16080,11256,4824,1078
0,2,2018,2,4,16080,11256,4824,1079
0,3,2018,2,5,16080,11256,4824,1080
0,0,2018,1,1,16200,16200,0,1081
0,1,2018,1,2,16200,16200,0,1082
0,2,2018,1,3,16200,16200,0,1083
0,3,2018,1,4,16200,16200,0,1084
0,0,2018,2,2,16200,11340,4860,1085
0,1,2018,2,3,16200,11340,4860,1086
0,2,2018,2,4,16200,11340,4860,1087
0,3,2018,2,5,16200,11340,4860,1088
0,0,2018,1,1,16320,16320,0,1089
0,1,2018,1,2,16320,16320,0,1090
0,2,2018,1,3,16320,16320,0,1091
0,3,2018,1,4,16320,16320,0,1092
0,0,2018,2,2,16320,11424,4896,1093
0,1,2018,2,3,16320,11424,4896,1094
0,2,2018,2,4,16320,11424,4896,1095
0,3,2018,2,5,16320,11424,4896,1096
0,0,2018,1,1,16440,16440,0,1097
0,1,2018,1,2,16440,16440,0,1098
0,2,2018,1,3,16440,16440,0,1099
0,3,2018,1,4,16440,16440,0,1100
0,0,2018,2,2,16440,11508,4932,1101
0,1,2018,2,3,16440,11508,4932,1102
0,2,2018,2,4,16440,11508,4932,1103
0,3,2018,2,5,16440,11508,4932,1104
0,0,2018,1,1,16560,16560,0,1105
0,1,2018,1,2,16560,16560,0,1106
0,2,2018,1,3,16560,16560,0,1107
0,3,2018,1,4,16560,16560,0,1108
0,0,2018,2,2,16560,11592,4968,1109
0,1,2018,2,3,16560,11592,4968,1110
0,2,2018,2,4,16560,11592,4968,1111
0,3,2018,2,5,16560,11592,4968,1112
0,0,2018,1,1,16680,16680,0,1113
0,1,2018,1,2,16680,16680,0,1114
0,2,2018,1,3,16680,16680,0,1115
0,3,2018,1,4,16680,16680,0,1116
0,0,2018,2,2,16680,11676,5004,1117
0,1,2018,2,3,16680,11676,5004,1118
0,2,2018,2,4,16680,11676,5004,1119
0,3,2018,2,5,16680,11676,5004,1120
0,0,2018,1,1,16800,16800,0,1121
0,1,2018,1,2,16800,16800,0,1122
0,2,2018,1,3,16800,16800,0,1123
0,3,2018,1,4,16800,16800,0,1124
0,0,2018,2,2,16800,11760,5040,1125
0,1,2018,2,3,16800,11760,5040,1126
0,2,2018,2,4,16800,11760,5040,1127
0,3,2018,2,5,16800,11760,5040,1128
0,0,2018,1,1,16920,16920,0,1129
0,1,2018,1,2,16920,16920,0,1130
0,2,2018,1,3,16920,16920,0,1131
0,3,2018,1,4,16920,16920,0,1132
0,0,2018,2,2,16920,11844,5076,1133
0,1,2018,2,3,16920,11844,5076,1134
0,2,2018,2,4,16920,11844,5076,1135
0,3,2018,2,5,16920,11844,5076,1136
0,0,2018,1,1,17040,17040,0,1137
0,1,2018,1,2,17040,17040,0,1138
0,2,2018,1,3,17040,17040,0,1139
0,3,2018,1,4,17040,17040,0,1140
0,0,2018,2,2,17040,11928,5112,1141
0,1,2018,2,3,17040,11928,5112,1142
0,2,2018,2,4,17040,11928,5112,1143
0,3,2018,2,5,17040,11928,5112,1144
0,0,2018,1,1,17160,17160,0,1145
0,1,2018,1,2,17160,17160,0,1146
0,2,2018,1,3,17160,17160,0,1147
0,3,2018,1,4,17160,17160,0,1148
0,0,2018,2,2,17160,12012,5148,1149
0,1,2018,2,3,17160,12012,5148,1150
0,2,2018,2,4,17160,12012,5148,1151
0,3,2018,2,5,17160,12012,5148,1152
0,0,2018,1,1,17280,17280,0,1153
0,1,2018,1,2,17280,17280,0,1154
0,2,2018,1,3,17280,17280,0,1155
0,3,2018,1,4,17280,17280,0,1156
0,0,2018,2,2,17280,12096,5184,1157
0,1,2018,2,3,17280,12096,5184,1158
0,2,2018,2,4,17280,12096,5184,1159
0,3,2018,2,5,17280,12096,5184,1160
0,0,2018,1,1,17400,17400,0,1161
0,1,2018,1,2,17400,17400,0,1162
0,2,2018,1,3,17400,17400,0,1163
0,3,2018,1,4,17400,17400,0,1164
0,0,2018,2,2,17400,12180,5220,1165
0,1,2018,2,3,17400,12180,5220,1166
0,2,2018,2,4,17400,12180,5220,1167
0,3,2018,2,5,17400,12180,5220,1168
0,0,2018,1,1,17520,17520,0,1169
0,1,2018,1,2,17520,17520,0,1170
0,2,2018,1,3,17520,17520,0,1171
0,3,2018,1,4,17520,17520,0,1172
0,0,2018,2,2,17520,12264,5256,1173
0,1,2018,2,3,17520,12264,5256,1174
0,2,2018,2,4,17520,12264,5256,1175
0,3,2018,2,5,17520,12264,5256,1176
0,0,2018,1,1,17640,17640,0,1177
0,1,2018,1,2,17640,17640,0,1178
0,2,2018,1,3,17640,17640,0,1179
0,3,2018,1,4,17640,17640,0,1180
0,0,2018,2,2,17640,12348,5292,1181
0,1,2018,2,3,17640,12348,5292,1182
0,2,2018,2,4,17640,12348,5292,1183
0,3,2018,2,5,17640,12348,5292,1184
0,0,2018,1,1,17760,17760,0,1185
0,1,2018,1,2,17760,17760,0,1186
0,2,2018,1,3,17760,17760,0,1187
0,3,2018,1,4,17760,17760,0,1188
0,0,2018,2,2,17760,12432,5328,1189
0,1,2018,2,3,17760,12432,5328,1190
0,2,2018,2,4,17760,12432,5328,1191
0,3,2018,2,5,17760,12432,5328,1192
0,0,2018,1,1,17880,17880,0,1193
0,1,2018,1,2,17880,17880,0,1194
0,2,2018,1,3,17880,17880,0,1195
0,3,2018,1,4,17880,17880,0,1196
0,0,2018,2,2,17880,12516,5364,1197
0,1,2018,2,3,17880,12516,5364,1198
0,2,2018,2,4,17880,12516,5364,1199
0,3,2018,2,5,17880,12516,5364,1200
0,0,2018,1,1,18e3,18e3,0,1201
0,1,2018,1,2,18e3,18e3,0,1202
0,2,2018,1,3,18e3,18e3,0,1203
0,3,2018,1,4,18e3,18e3,0,1204
0,0,2018,2,2,18e3,12600,5400,1205
0,1,2018,2,3,18e3,12600,5400,1206
0,2,2018,2,4,18e3,12600,5400,1207
0,3,2018,2,5,18e3,12600,5400,1208
0,0,2018,1,1,18120,18120,0,1209
0,1,2018,1,2,18120,18120,0,1210
0,2,2018,1,3,18120,18120,0,1211
0,3,2018,1,4,18120,18120,0,1212
0,0,2018,2,2,18120,12684,5436,1213
0,1,2018,2,3,18120,12684,5436,1214
0,2,2018,2,4,18120,12684,5436,1215
0,3,2018,2,5,18120,12684,5436,1216
0,0,2018,1,1,18240,18240,0,1217
0,1,2018,1,2,18240,18240,0,1218
0,2,2018,1,3,18240,18240,0,1219
0,3,2018,1,4,18240,18240,0,1220
0,0,2018,2,2,18240,12768,5472,1221
0,1,2018,2,3,18240,12768,5472,1222
0,2,2018,2,4,18240,12768,5472,1223
0,3,2018,2,5,18240,12768,5472,1224
0,0,2018,1,1,18360,18360,0,1225
0,1,2018,1,2,18360,18360,0,1226
0,2,2018,1,3,18360,18360,0,1227
0,3,2018,1,4,18360,18360,0,1228
0,0,2018,2,2,18360,12852,5508,1229
0,1,2018,2,3,18360,12852,5508,1230
0,2,2018,2,4,18360,12852,5508,1231
0,3,2018,2,5,18360,12852,5508,1232
0,0,2018,1,1,18480,18480,0,1233
0,1,2018,1,2,18480,18480,0,1234
0,2,2018,1,3,18480,18480,0,1235
0,3,2018,1,4,18480,18480,0,1236
0,0,2018,2,2,18480,12936,5544,1237
0,1,2018,2,3,18480,12936,5544,1238
0,2,2018,2,4,18480,12936,5544,1239
0,3,2018,2,5,18480,12936,5544,1240
0,0,2018,1,1,18600,18600,0,1241
0,1,2018,1,2,18600,18600,0,1242
0,2,2018,1,3,18600,18600,0,1243
0,3,2018,1,4,18600,18600,0,1244
0,0,2018,2,2,18600,13020,5580,1245
0,1,2018,2,3,18600,13020,5580,1246
0,2,2018,2,4,18600,13020,5580,1247
0,3,2018,2,5,18600,13020,5580,1248
0,0,2018,1,1,18720,18720,0,1249
0,1,2018,1,2,18720,18720,0,1250
0,2,2018,1,3,18720,18720,0,1251
0,3,2018,1,4,18720,18720,0,1252
0,0,2018,2,2,18720,13104,5616,1253
0,1,2018,2,3,18720,13104,5616,1254
0,2,2018,2,4,18720,13104,5616,1255
0,3,2018,2,5,18720,13104,5616,1256
0,0,2018,1,1,18840,18840,0,1257
0,1,2018,1,2,18840,18840,0,1258
0,2,2018,1,3,18840,18840,0,1259
0,3,2018,1,4,18840,18840,0,1260
0,0,2018,2,2,18840,13188,5652,1261
0,1,2018,2,3,18840,13188,5652,1262
0,2,2018,2,4,18840,13188,5652,1263
0,3,2018,2,5,18840,13188,5652,1264
0,0,2018,1,1,18960,18960,0,1265
0,1,2018,1,2,18960,18960,0,1266
0,2,2018,1,3,18960,18960,0,1267
0,3,2018,1,4,18960,18960,0,1268
0,0,2018,2,2,18960,13272,5688,1269
0,1,2018,2,3,18960,13272,5688,1270
0,2,2018,2,4,18960,13272,5688,1271
0,3,2018,2,5,18960,13272,5688,1272
0,0,2018,1,1,19080,19080,0,1273
0,1,2018,1,2,19080,19080,0,1274
0,2,2018,1,3,19080,19080,0,1275
0,3,2018,1,4,19080,19080,0,1276
0,0,2018,2,2,19080,13356,5724,1277
0,1,2018,2,3,19080,13356,5724,1278
0,2,2018,2,4,19080,13356,5724,1279
0,3,2018,2,5,19080,13356,5724,1280
0,0,2018,1,1,19200,19200,0,1281
0,1,2018,1,2,19200,19200,0,1282
0,2,2018,1,3,19200,19200,0,1283
0,3,2018,1,4,19200,19200,0,1284
0,0,2018,2,2,19200,13440,5760,1285
0,1,2018,2,3,19200,13440,5760,1286
0,2,2018,2,4,19200,13440,5760,1287
0,3,2018,2,5,19200,13440,5760,1288
0,0,2018,1,1,19320,19320,0,1289
0,1,2018,1,2,19320,19320,0,1290
0,2,2018,1,3,19320,19320,0,1291
